date_key,facility_key,district_key,pressure_band_key,outpatient_visits,emergency_arrivals,admissions,discharges,avg_ed_wait_minutes,avg_outpatient_wait_minutes,ed_wait_variance_minutes,outpatient_wait_variance_minutes,bed_occupancy_rate,high_occupancy_flag,staff_hours,overtime_hours,patient_satisfaction_score,access_risk_score
20250427,7,4,1,211,62,15,15,54,24,-2,-1,0.7665,N,599.0,0,77.3,20.6
20250427,8,4,1,117,0,0,0,0,29,0,9,0.0,N,49.1,0,80.9,22.7
20250427,9,5,1,196,48,13,13,62,26,10,3,0.8177,N,457.4,0,72.2,20.2
20250427,10,5,1,105,42,1,1,52,19,18,0,0.4412,N,126.9,0,77.9,20.5
20250428,1,1,1,370,114,32,30,78,23,23,-1,0.8574,N,747.8,8.1,78.6,26.9
20250428,2,1,1,193,0,0,0,0,26,0,4,0.0,N,81.1,0,82.0,23.6
20250428,3,2,2,533,129,33,29,73,33,13,7,0.7797,N,981.7,0,73.3,36.0
20250428,4,2,1,225,95,4,4,58,18,20,-2,0.5752,N,263.6,0,84.8,34.4
20250428,5,3,1,507,142,39,37,73,37,15,12,0.7846,N,1143.8,0,77.1,33.7
20250428,6,3,1,238,0,0,0,0,24,0,3,0.0,N,100.0,0,82.3,28.0
20250428,7,4,1,414,91,28,28,63,34,7,9,0.8458,N,790.2,5.2,79.6,23.6
20250428,8,4,1,161,0,0,0,0,20,0,0,0.0,N,67.6,0,79.1,21.4
20250428,9,5,1,235,66,17,16,72,31,20,8,0.7902,N,511.9,0,74.4,27.7
20250428,10,5,1,142,61,4,4,41,20,7,1,0.3298,N,177.2,0,78.8,19.9
20250429,1,1,1,345,115,29,29,76,26,21,2,0.8761,N,723.0,8.4,73.8,26.3
20250429,2,1,1,141,0,0,0,0,27,0,5,0.0,N,59.2,0,83.6,22.8
20250429,3,2,2,418,98,26,26,69,36,9,10,0.8082,N,861.0,0,77.6,35.5
20250429,4,2,2,180,72,3,3,54,23,16,3,0.5033,N,213.0,0,77.8,35.3
20250429,5,3,1,446,118,40,39,64,25,6,0,0.7309,N,1091.4,0,77.9,26.9
20250429,6,3,1,199,0,0,0,0,27,0,6,0.0,N,83.6,0,89.4,27.4
20250429,7,4,1,353,107,29,28,70,31,14,6,0.7755,N,775.8,0,79.4,25.5
20250429,8,4,1,157,0,0,0,0,24,0,4,0.0,N,65.9,0,83.1,21.3
20250429,9,5,1,239,71,20,20,77,33,25,10,0.7752,N,530.9,0,76.3,28.0
20250429,10,5,1,132,63,2,2,47,23,13,4,0.4625,N,165.6,0,77.6,21.1
20250430,1,1,1,277,67,22,19,49,36,-6,12,0.7694,N,612.0,0,74.5,26.3
20250430,2,1,1,155,0,0,0,0,28,0,6,0.0,N,65.1,0,78.7,25.6
20250430,3,2,2,443,120,40,42,70,34,10,8,0.8001,N,951.6,0,79.1,35.0
20250430,4,2,1,204,78,2,2,45,26,7,6,0.3697,N,227.9,0,74.9,33.6
20250430,5,3,2,499,150,44,40,75,37,17,12,0.7973,N,1167.0,0,78.6,35.0
20250430,6,3,1,195,0,0,0,0,25,0,4,0.0,N,81.9,0,80.5,28.5
20250430,7,4,1,330,95,27,26,56,33,0,8,0.79,N,743.8,0,75.9,23.1
20250430,8,4,1,154,0,0,0,0,25,0,5,0.0,N,64.7,0,80.3,24.2
20250430,9,5,1,275,72,19,18,71,26,19,3,0.7969,N,547.6,0,76.3,24.6
20250430,10,5,1,123,58,2,2,64,25,30,6,0.5765,N,155.9,0,76.8,26.9
20250501,1,1,1,325,84,23,21,76,32,21,8,0.8294,N,658.5,1.3,79.1,26.7
20250501,2,1,1,156,0,0,0,0,28,0,6,0.0,N,65.5,0,86.4,21.6
20250501,3,2,1,361,89,28,28,77,27,17,1,0.7948,N,829.1,0,79.7,32.8
20250501,4,2,2,211,86,3,3,66,28,28,8,0.4634,N,243.3,0,80.8,37.6
20250501,5,3,1,462,124,40,35,72,33,14,8,0.827,N,1105.9,1.7,76.7,33.6
20250501,6,3,1,171,0,0,0,0,23,0,2,0.0,N,71.8,0,85.3,26.4
20250501,7,4,1,351,104,34,29,74,27,18,2,0.7706,N,791.9,0,79.1,26.2
20250501,8,4,1,141,0,0,0,0,16,0,-4,0.0,N,59.2,0,86.0,19.9
20250501,9,5,1,231,58,20,20,60,26,8,3,0.8108,N,514.1,0,75.1,20.4
20250501,10,5,1,126,52,2,2,55,22,21,3,0.5392,N,151.9,0,78.3,26.1
20250502,1,1,1,380,101,27,27,69,27,14,3,0.8301,N,721.0,1.3,79.4,26.8
20250502,2,1,1,175,0,0,0,0,28,0,6,0.0,N,73.5,0,78.8,24.7
20250502,3,2,2,383,104,34,34,70,33,10,7,0.8219,N,879.5,0.3,75.3,38.1
20250502,4,2,2,217,89,5,5,55,25,17,5,0.2588,N,257.5,0,75.4,36.3
20250502,5,3,1,507,126,42,45,64,32,6,7,0.787,N,1140.5,0,73.9,33.5
20250502,6,3,1,172,0,0,0,0,26,0,5,0.0,N,72.2,0,85.4,28.6
20250502,7,4,1,356,109,38,41,79,26,23,1,0.8026,N,815.4,0,75.5,24.4
20250502,8,4,1,145,0,0,0,0,24,0,4,0.0,N,60.9,0,84.2,21.6
20250502,9,5,1,228,69,17,16,60,20,8,-3,0.7782,N,510.9,0,79.2,17.3
20250502,10,5,1,141,56,2,2,47,24,13,5,0.3864,N,163.9,0,83.1,20.0
20250503,1,1,1,258,69,22,19,62,28,7,4,0.8099,N,603.5,0,76.9,26.6
20250503,2,1,1,122,0,0,0,0,20,0,-2,0.0,N,51.2,0,89.4,21.4
20250503,3,2,1,323,93,23,21,70,28,10,2,0.8246,N,792.0,1.0,77.4,32.7
20250503,4,2,1,160,70,4,4,45,27,7,7,0.4674,N,204.1,0,77.8,33.9
20250503,5,3,1,413,126,34,37,77,33,19,8,0.7984,N,1056.8,0,76.2,32.8
20250503,6,3,1,149,0,0,0,0,22,0,1,0.0,N,62.6,0,81.9,26.4
20250503,7,4,1,291,75,21,19,65,34,9,9,0.819,N,679.3,0,74.9,23.1
20250503,8,4,1,118,0,0,0,0,22,0,2,0.0,N,49.6,0,86.2,21.4
20250503,9,5,1,180,45,11,10,63,29,11,6,0.7984,N,437.8,0,81.3,21.0
20250503,10,5,1,113,45,1,1,46,21,12,2,0.6288,N,134.1,0,78.5,20.9
20250504,1,1,1,222,68,23,24,57,22,2,-2,0.8352,N,586.7,1.8,74.0,21.6
20250504,2,1,1,125,0,0,0,0,28,0,6,0.0,N,52.5,0,80.7,24.4
20250504,3,2,2,355,118,39,35,89,28,29,2,0.805,N,897.4,0,75.5,35.8
20250504,4,2,2,171,72,2,2,56,13,18,-7,0.3721,N,204.0,0,80.2,35.7
20250504,5,3,1,402,89,22,23,68,22,10,-3,0.7781,N,967.7,0,76.6,28.2
20250504,6,3,1,149,0,0,0,0,18,0,-3,0.0,N,62.6,0,87.4,25.5
20250504,7,4,1,292,83,29,27,54,28,-2,3,0.7343,N,719.5,0,75.3,20.3
20250504,8,4,1,119,0,0,0,0,29,0,9,0.0,N,50.0,0,83.8,23.0
20250504,9,5,1,173,47,15,15,52,22,0,-1,0.8272,N,451.8,0.8,86.4,15.1
20250504,10,5,1,99,46,2,2,52,18,18,-1,0.5943,N,131.3,0,78.9,22.4
20250505,1,1,1,337,105,28,29,75,35,20,11,0.8301,N,705.1,1.6,76.8,31.3
20250505,2,1,1,186,0,0,0,0,29,0,7,0.0,N,78.1,0,86.6,23.8
20250505,3,2,2,403,136,47,49,79,30,19,4,0.8247,N,972.9,1.1,78.5,35.5
20250505,4,2,1,223,95,7,7,64,21,26,1,0.3846,N,274.5,0,77.4,34.9
20250505,5,3,1,469,144,44,39,69,33,11,8,0.8717,N,1144.8,16.4,76.4,32.0
20250505,6,3,1,229,0,0,0,0,25,0,4,0.0,N,96.2,0,81.1,28.2
20250505,7,4,1,425,113,31,29,61,23,5,-2,0.8172,N,829.1,0,74.5,21.4
20250505,8,4,1,152,0,0,0,0,23,0,3,0.0,N,63.8,0,85.5,18.1
20250505,9,5,1,276,62,16,15,65,31,13,8,0.8197,N,526.7,0,74.3,24.7
20250505,10,5,1,158,65,2,2,64,18,30,-1,0.2616,N,181.8,0,73.5,24.6
20250506,1,1,1,310,100,34,30,79,27,24,3,0.7761,N,709.5,0,79.9,29.9
20250506,2,1,1,162,0,0,0,0,20,0,-2,0.0,N,68.0,0,83.8,19.4
20250506,3,2,1,389,111,39,35,69,24,9,-2,0.7891,N,909.4,0,78.3,30.2
20250506,4,2,2,219,101,5,5,62,27,24,7,0.3355,N,270.0,0,76.1,38.3
20250506,5,3,2,520,167,47,42,87,34,29,9,0.8106,N,1206.7,0,73.9,39.1
20250506,6,3,1,203,0,0,0,0,22,0,1,0.0,N,85.3,0,82.0,26.0
20250506,7,4,1,345,102,32,32,72,31,16,6,0.8771,N,778.7,9.4,71.2,25.1
20250506,8,4,1,147,0,0,0,0,22,0,2,0.0,N,61.7,0,84.9,21.9
20250506,9,5,1,227,73,23,24,65,25,13,2,0.8151,N,538.2,0,77.5,22.0
20250506,10,5,1,158,70,5,5,61,21,27,2,0.4387,N,198.6,0,75.4,25.3
20250507,1,1,1,283,89,26,25,54,29,-1,5,0.8167,N,652.2,0,80.3,26.3
20250507,2,1,1,146,0,0,0,0,16,0,-6,0.0,N,61.3,0,85.9,21.0
20250507,3,2,2,401,115,39,38,73,36,13,10,0.8911,N,919.8,19.4,74.1,37.3
20250507,4,2,1,181,69,4,4,50,22,12,2,0.3767,N,214.7,0,79.8,32.6
20250507,5,3,1,436,116,30,29,55,33,-3,8,0.7401,N,1044.0,0,79.6,31.0
20250507,6,3,1,179,0,0,0,0,29,0,8,0.0,N,75.2,0,82.1,28.7
20250507,7,4,1,352,95,25,23,70,20,14,-5,0.828,N,747.9,1.1,81.3,22.9
20250507,8,4,1,143,0,0,0,0,19,0,-1,0.0,N,60.1,0,85.2,19.5
20250507,9,5,1,253,81,25,22,65,29,13,6,0.8289,N,568.1,1.0,72.7,22.9
20250507,10,5,1,136,63,4,4,44,21,10,2,0.4321,N,175.8,0,76.1,19.5
20250508,1,1,1,300,73,22,21,70,35,15,11,0.7983,N,630.4,0,78.3,30.2
20250508,2,1,1,148,0,0,0,0,24,0,2,0.0,N,62.2,0,82.5,23.3
20250508,3,2,1,476,152,48,44,73,32,13,6,0.8431,N,1032.2,7.1,77.4,34.5
20250508,4,2,2,220,87,3,3,60,30,22,10,0.5191,N,249.2,0,75.8,40.2
20250508,5,3,2,462,142,41,38,91,31,33,6,0.7947,N,1127.0,0,72.0,35.8
20250508,6,3,1,166,0,0,0,0,19,0,-2,0.0,N,69.7,0,83.3,24.7
20250508,7,4,1,318,104,27,25,72,27,16,2,0.8339,N,745.7,2.6,78.5,25.7
20250508,8,4,1,142,0,0,0,0,27,0,7,0.0,N,59.6,0,83.9,23.2
20250508,9,5,1,217,60,16,15,62,27,10,4,0.747,N,492.4,0,78.5,21.5
20250508,10,5,1,135,64,3,3,58,27,24,8,0.3419,N,172.2,0,78.3,25.3
20250509,1,1,1,309,70,22,21,54,22,-1,-2,0.6944,N,632.5,0,75.3,22.4
20250509,2,1,1,157,0,0,0,0,28,0,6,0.0,N,65.9,0,86.4,23.0
20250509,3,2,1,364,102,33,35,65,27,5,1,0.7908,N,863.1,0,74.6,31.2
20250509,4,2,2,179,78,5,5,59,24,21,4,0.4104,N,226.2,0,75.8,37.9
20250509,5,3,1,439,125,32,33,68,27,10,2,0.819,N,1062.2,0,81.2,30.4
20250509,6,3,1,188,0,0,0,0,27,0,6,0.0,N,79.0,0,85.3,28.3
20250509,7,4,1,288,77,24,24,70,24,14,-1,0.7452,N,691.5,0,74.0,21.4
20250509,8,4,1,170,0,0,0,0,31,0,11,0.0,N,71.4,0,84.3,23.4
20250509,9,5,1,213,60,18,18,57,25,5,2,0.7753,N,498.1,0,79.3,19.2
20250509,10,5,1,146,68,2,2,39,28,5,9,0.5907,N,178.1,0,78.2,23.1
20250510,1,1,1,272,82,23,21,72,26,17,2,0.8267,N,627.5,1.1,74.6,25.5
20250510,2,1,1,132,0,0,0,0,24,0,2,0.0,N,55.4,0,85.0,24.4
20250510,3,2,1,263,60,15,14,43,24,-17,-2,0.778,N,695.6,0,77.0,29.2
20250510,4,2,2,166,72,5,5,50,21,12,1,0.4767,N,213.3,0,81.5,35.6
20250510,5,3,1,414,110,29,25,55,30,-3,5,0.7397,N,1022.2,0,75.8,32.4
20250510,6,3,1,152,0,0,0,0,28,0,7,0.0,N,63.8,0,79.8,29.6
20250510,7,4,1,309,80,26,28,70,35,14,10,0.8639,N,714.0,9.1,80.1,26.9
20250510,8,4,1,99,0,0,0,0,18,0,-2,0.0,N,41.6,0,83.1,21.8
20250510,9,5,1,166,40,10,9,55,27,3,4,0.7786,N,421.3,0,80.6,19.1
20250510,10,5,1,107,49,2,2,43,25,9,6,0.4756,N,138.6,0,78.8,22.1
20250511,1,1,1,267,67,20,18,68,25,13,1,0.7455,N,598.5,0,78.4,25.9
20250511,2,1,1,109,0,0,0,0,22,0,0,0.0,N,45.8,0,79.5,20.5
20250511,3,2,1,304,72,21,20,61,29,1,3,0.7573,N,753.6,0,75.4,31.2
20250511,4,2,2,141,67,3,3,53,26,15,6,0.5284,N,186.8,0,78.5,37.7
20250511,5,3,1,414,137,38,36,72,31,14,6,0.8403,N,1083.8,4.8,77.0,32.6
20250511,6,3,1,149,0,0,0,0,24,0,3,0.0,N,62.6,0,85.4,28.5
20250511,7,4,1,326,96,27,25,76,24,20,-1,0.836,N,742.5,2.7,76.4,25.8
20250511,8,4,1,128,0,0,0,0,17,0,-3,0.0,N,53.8,0,84.8,18.5
20250511,9,5,1,206,47,12,11,56,32,4,9,0.7828,N,457.9,0,78.8,23.3
20250511,10,5,1,124,55,3,3,52,20,18,1,0.3724,N,157.6,0,82.9,21.3
20250512,1,1,1,331,74,22,23,71,27,16,3,0.8514,N,648.4,5.3,81.1,26.9
20250512,2,1,1,156,0,0,0,0,19,0,-3,0.0,N,65.5,0,84.7,21.7
20250512,3,2,1,457,106,26,25,74,30,14,4,0.7794,N,890.0,0,78.5,33.3
20250512,4,2,2,245,106,7,7,72,24,34,4,0.4749,N,297.0,0,73.6,41.6
20250512,5,3,2,623,207,49,50,88,33,30,8,0.7854,N,1309.3,0,74.9,35.2
20250512,6,3,1,215,0,0,0,0,25,0,4,0.0,N,90.3,0,83.0,28.7
20250512,7,4,1,378,123,30,26,81,38,25,13,0.7779,N,808.8,0,70.9,32.4
20250512,8,4,1,176,0,0,0,0,27,0,7,0.0,N,73.9,0,82.7,26.5
20250512,9,5,1,283,65,22,23,68,34,16,11,0.8065,N,557.4,0,83.3,25.7
20250512,10,5,1,142,58,2,2,55,23,21,4,0.4204,N,166.4,0,81.6,23.1
20250513,1,1,1,314,103,33,34,79,24,24,0,0.8005,N,710.5,0,76.7,28.7
20250513,2,1,1,131,0,0,0,0,25,0,3,0.0,N,55.0,0,80.3,24.3
20250513,3,2,2,374,104,27,28,76,37,16,11,0.8025,N,846.5,0,74.2,37.5
20250513,4,2,2,182,75,5,5,55,27,17,7,0.3989,N,225.0,0,81.4,36.0
20250513,5,3,1,473,121,38,35,65,26,7,1,0.8237,N,1101.1,1.2,83.0,26.4
20250513,6,3,1,183,0,0,0,0,25,0,4,0.0,N,76.9,0,77.9,30.4
20250513,7,4,1,278,67,20,19,71,24,15,-1,0.8314,N,660.5,1.6,73.6,23.8
20250513,8,4,1,137,0,0,0,0,16,0,-4,0.0,N,57.5,0,83.0,19.6
20250513,9,5,1,259,66,21,20,66,30,14,7,0.742,N,541.1,0,75.6,21.4
20250513,10,5,1,138,60,3,3,47,23,13,4,0.4166,N,170.1,0,81.5,22.5
20250514,1,1,1,305,91,29,31,75,26,20,2,0.8348,N,678.2,2.2,75.7,27.9
20250514,2,1,1,155,0,0,0,0,23,0,1,0.0,N,65.1,0,87.9,21.1
20250514,3,2,2,392,96,27,28,79,33,19,7,0.8136,N,848.8,0,70.8,37.3
20250514,4,2,1,183,70,2,2,52,21,14,1,0.434,N,208.8,0,80.0,31.6
20250514,5,3,1,503,130,33,35,66,29,8,4,0.7444,N,1106.2,0,76.5,31.1
20250514,6,3,1,190,0,0,0,0,34,0,13,0.0,N,79.8,0,75.3,33.9
20250514,7,4,1,336,81,28,25,60,35,4,10,0.7879,N,737.8,0,76.6,23.0
20250514,8,4,1,138,0,0,0,0,24,0,4,0.0,N,58.0,0,81.4,20.4
20250514,9,5,1,230,65,22,22,61,25,9,2,0.8218,N,528.2,0.3,77.3,20.8
20250514,10,5,1,136,60,3,3,48,21,14,2,0.4586,N,169.0,0,78.4,23.3
20250515,1,1,1,302,66,20,18,58,29,3,5,0.7487,N,616.8,0,75.8,23.4
20250515,2,1,1,161,0,0,0,0,26,0,4,0.0,N,67.6,0,83.6,22.3
20250515,3,2,1,428,123,39,39,71,24,11,-2,0.782,N,942.2,0,72.8,33.0
20250515,4,2,2,203,93,3,3,66,37,28,17,0.3714,N,245.6,0,70.7,46.2
20250515,5,3,1,474,123,37,38,65,30,7,5,0.7393,N,1099.6,0,79.6,29.3
20250515,6,3,1,179,0,0,0,0,22,0,1,0.0,N,75.2,0,79.4,28.4
20250515,7,4,1,351,98,31,33,62,32,6,7,0.8094,N,774.1,0,77.4,23.8
20250515,8,4,1,145,0,0,0,0,22,0,2,0.0,N,60.9,0,86.4,20.1
20250515,9,5,1,254,77,21,20,65,28,13,5,0.7712,N,548.9,0,75.7,20.4
20250515,10,5,1,135,64,5,5,43,21,9,2,0.539,N,180.2,0,77.2,19.7
20250516,1,1,1,296,71,18,19,59,30,4,6,0.7473,N,610.2,0,81.7,27.0
20250516,2,1,1,157,0,0,0,0,26,0,4,0.0,N,65.9,0,83.4,25.7
20250516,3,2,2,388,130,34,31,88,31,28,5,0.7951,N,906.9,0,76.7,37.4
20250516,4,2,2,206,92,5,5,74,26,36,6,0.4523,N,254.3,0,75.0,41.6
20250516,5,3,1,465,138,46,40,60,27,2,2,0.7584,N,1144.8,0,77.8,24.4
20250516,6,3,1,174,0,0,0,0,22,0,1,0.0,N,73.1,0,85.7,25.6
20250516,7,4,1,339,111,30,30,83,36,27,11,0.8528,N,775.9,5.8,71.9,31.6
20250516,8,4,1,115,0,0,0,0,25,0,5,0.0,N,48.3,0,85.6,22.6
20250516,9,5,1,236,79,25,26,67,26,15,3,0.8242,N,556.9,0.5,74.7,23.6
20250516,10,5,1,128,48,1,1,47,25,13,6,0.518,N,145.2,0,77.2,23.9
20250517,1,1,1,268,88,24,23,73,23,18,-1,0.8301,N,635.0,1.3,79.1,25.3
20250517,2,1,1,124,0,0,0,0,29,0,7,0.0,N,52.1,0,85.5,25.2
20250517,3,2,1,296,79,21,22,64,32,4,6,0.8097,N,755.9,0,77.8,34.4
20250517,4,2,1,159,71,4,4,42,20,4,0,0.5334,N,204.5,0,83.4,31.7
20250517,5,3,1,403,100,29,26,78,25,20,0,0.7429,N,1006.6,0,79.4,29.4
20250517,6,3,1,143,0,0,0,0,16,0,-5,0.0,N,60.1,0,87.7,24.3
20250517,7,4,1,253,72,17,17,59,25,3,0,0.7659,N,639.5,0,77.4,21.5
20250517,8,4,1,116,0,0,0,0,26,0,6,0.0,N,48.7,0,87.1,22.4
20250517,9,5,1,181,48,11,11,46,32,-6,9,0.7491,N,441.1,0,76.9,25.0
20250517,10,5,1,110,49,3,3,48,24,14,5,0.4021,N,144.2,0,84.4,22.4
20250518,1,1,1,243,82,28,25,68,22,13,-2,0.7642,N,631.5,0,83.1,22.9
20250518,2,1,1,104,0,0,0,0,26,0,4,0.0,N,43.7,0,86.8,25.3
20250518,3,2,1,311,100,33,31,69,32,9,6,0.7847,N,832.0,0,74.7,31.8
20250518,4,2,1,163,68,5,5,45,20,7,0,0.4904,N,207.8,0,79.6,30.9
20250518,5,3,1,361,104,30,30,73,27,15,2,0.8094,N,991.4,0,77.9,28.4
20250518,6,3,1,135,0,0,0,0,16,0,-5,0.0,N,56.7,0,86.9,26.1
20250518,7,4,1,274,88,21,21,68,33,12,8,0.8389,N,682.3,3.0,79.5,26.3
20250518,8,4,1,115,0,0,0,0,24,0,4,0.0,N,48.3,0,82.3,22.3
20250518,9,5,1,199,47,14,14,65,22,13,-1,0.7662,N,462.1,0,81.0,19.7
20250518,10,5,1,95,41,2,2,47,13,13,-6,0.3867,N,124.4,0,84.3,18.9
20250519,1,1,1,342,97,26,25,73,25,18,1,0.8438,N,692.2,4.2,72.1,26.6
20250519,2,1,1,143,0,0,0,0,26,0,4,0.0,N,60.1,0,80.8,23.1
20250519,3,2,2,459,143,39,38,81,31,21,5,0.8057,N,978.3,0,72.8,37.4
20250519,4,2,1,223,93,4,4,60,17,22,-3,0.2823,N,260.6,0,82.7,34.5
20250519,5,3,1,554,137,33,33,70,31,12,6,0.8029,N,1140.8,0,75.0,33.9
20250519,6,3,1,197,0,0,0,0,24,0,3,0.0,N,82.7,0,78.5,26.7
20250519,7,4,1,452,128,35,31,71,27,15,2,0.8206,N,874.2,0.1,79.4,24.5
20250519,8,4,1,154,0,0,0,0,21,0,1,0.0,N,64.7,0,82.5,19.4
20250519,9,5,1,267,75,20,21,60,34,8,11,0.8397,N,550.1,2.4,76.1,21.7
20250519,10,5,1,152,69,4,4,50,23,16,4,0.4761,N,190.3,0,81.8,22.8
20250520,1,1,1,324,90,25,22,64,28,9,4,0.8065,N,671.7,0,74.7,25.9
20250520,2,1,1,159,0,0,0,0,26,0,4,0.0,N,66.8,0,82.3,21.9
20250520,3,2,1,377,96,27,27,60,32,0,6,0.8177,N,840.5,0,78.4,30.1
20250520,4,2,1,161,69,3,3,55,19,17,-1,0.5686,N,199.7,0,78.2,32.5
20250520,5,3,2,488,140,44,47,84,31,26,6,0.8264,N,1151.4,1.7,72.9,36.2
20250520,6,3,1,156,0,0,0,0,17,0,-4,0.0,N,65.5,0,81.4,26.1
20250520,7,4,1,331,88,27,28,56,24,0,-1,0.8728,N,737.6,9.2,80.0,20.8
20250520,8,4,1,131,0,0,0,0,14,0,-6,0.0,N,55.0,0,85.6,18.1
20250520,9,5,1,225,59,20,18,68,26,16,3,0.7462,N,511.8,0,75.7,21.9
20250520,10,5,1,140,59,2,2,47,26,13,7,0.4101,N,166.2,0,80.2,23.7
20250521,1,1,1,292,79,21,21,66,32,11,8,0.8044,N,627.7,0,75.6,28.2
20250521,2,1,1,129,0,0,0,0,23,0,1,0.0,N,54.2,0,82.9,23.2
20250521,3,2,2,415,112,29,29,74,32,14,6,0.7814,N,884.7,0,68.7,35.8
20250521,4,2,2,208,95,3,3,70,27,32,7,0.4439,N,250.2,0,75.9,42.2
20250521,5,3,1,478,107,34,35,68,33,10,8,0.8228,N,1074.5,0.6,72.7,31.1
20250521,6,3,1,152,0,0,0,0,23,0,2,0.0,N,63.8,0,84.1,26.4
20250521,7,4,1,392,109,37,33,65,31,9,6,0.7683,N,831.2,0,76.9,21.3
20250521,8,4,1,138,0,0,0,0,24,0,4,0.0,N,58.0,0,83.4,22.5
20250521,9,5,1,259,78,24,21,71,28,19,5,0.8347,N,564.5,1.5,74.7,22.5
20250521,10,5,1,131,60,4,4,62,24,28,5,0.4967,N,170.2,0,79.5,27.7
20250522,1,1,1,317,88,25,25,65,31,10,7,0.8017,N,666.0,0,75.9,27.9
20250522,2,1,1,157,0,0,0,0,32,0,10,0.0,N,65.9,0,86.2,24.3
20250522,3,2,2,386,115,30,28,80,31,20,5,0.7868,N,875.5,0,77.8,36.6
20250522,4,2,1,172,69,3,3,47,26,9,6,0.342,N,205.8,0,78.9,32.8
20250522,5,3,1,511,151,43,43,72,27,14,2,0.799,N,1170.5,0,78.2,31.2
20250522,6,3,1,192,0,0,0,0,24,0,3,0.0,N,80.6,0,83.6,26.3
20250522,7,4,1,333,93,23,25,66,30,10,5,0.8273,N,727.5,1.4,77.1,24.3
20250522,8,4,1,130,0,0,0,0,23,0,3,0.0,N,54.6,0,81.7,21.7
20250522,9,5,1,240,66,23,24,60,30,8,7,0.8074,N,538.7,0,72.9,21.4
20250522,10,5,1,117,51,3,3,45,26,11,7,0.4379,N,150.0,0,76.5,23.1
20250523,1,1,1,318,72,25,25,67,28,12,4,0.8457,N,651.3,4.0,78.2,27.0
20250523,2,1,1,145,0,0,0,0,25,0,3,0.0,N,60.9,0,81.2,21.7
20250523,3,2,2,383,94,26,24,77,26,17,0,0.8428,N,838.0,4.2,70.6,36.7
20250523,4,2,1,167,71,2,2,56,23,18,3,0.4777,N,200.9,0,77.2,33.7
20250523,5,3,1,438,147,47,41,80,28,22,3,0.7763,N,1142.5,0,74.5,33.0
20250523,6,3,1,185,0,0,0,0,27,0,6,0.0,N,77.7,0,85.0,30.1
20250523,7,4,1,362,115,36,34,76,29,20,4,0.8293,N,816.4,2.4,77.0,24.0
20250523,8,4,1,129,0,0,0,0,20,0,0,0.0,N,54.2,0,80.4,18.2
20250523,9,5,1,218,67,21,20,69,20,17,-3,0.8,N,519.5,0,81.9,20.8
20250523,10,5,1,124,56,2,2,51,21,17,2,0.4123,N,154.6,0,79.9,21.1
20250524,1,1,1,249,82,27,29,56,26,1,2,0.8038,N,630.9,0,80.3,25.1
20250524,2,1,1,136,0,0,0,0,26,0,4,0.0,N,57.1,0,76.3,23.0
20250524,3,2,2,354,101,34,34,69,29,9,3,0.791,N,860.6,0,77.2,35.1
20250524,4,2,1,161,63,2,2,47,27,9,7,0.4239,N,190.0,0,75.8,34.1
20250524,5,3,1,384,91,21,22,67,26,9,1,0.8209,N,955.7,0.2,77.8,29.9
20250524,6,3,1,150,0,0,0,0,23,0,2,0.0,N,63.0,0,84.5,27.6
20250524,7,4,1,288,73,24,24,64,29,8,4,0.8104,N,687.8,0,77.6,21.0
20250524,8,4,1,109,0,0,0,0,20,0,0,0.0,N,45.8,0,82.7,21.9
20250524,9,5,1,165,51,13,12,60,23,8,0,0.7564,N,443.2,0,79.4,18.1
20250524,10,5,1,102,46,2,2,49,20,15,1,0.3908,N,133.0,0,81.4,20.9
20250525,1,1,1,234,52,17,16,56,24,1,0,0.7905,N,554.1,0,79.7,20.6
20250525,2,1,1,124,0,0,0,0,22,0,0,0.0,N,52.1,0,87.7,22.0
20250525,3,2,1,307,69,23,21,62,27,2,1,0.8127,N,760.4,0,74.1,31.0
20250525,4,2,2,146,66,4,4,51,24,13,4,0.3982,N,192.6,0,76.6,36.9
20250525,5,3,1,409,121,30,30,64,36,6,11,0.8428,N,1033.9,6.7,75.5,32.5
20250525,6,3,1,135,0,0,0,0,23,0,2,0.0,N,56.7,0,83.2,27.8
20250525,7,4,1,280,85,26,28,73,34,17,9,0.7746,N,702.8,0,73.8,28.6
20250525,8,4,1,105,0,0,0,0,24,0,4,0.0,N,44.1,0,83.9,20.8
20250525,9,5,1,181,61,21,20,50,30,-2,7,0.8154,N,493.5,0,76.7,21.7
20250525,10,5,1,107,51,3,3,51,24,17,5,0.4435,N,144.5,0,80.6,20.1
20250526,1,1,1,287,89,25,22,68,33,13,9,0.7998,N,650.4,0,77.6,27.9
20250526,2,1,1,166,0,0,0,0,27,0,5,0.0,N,69.7,0,81.3,22.2
20250526,3,2,2,491,149,48,52,78,36,18,10,0.8092,N,1037.6,0,70.9,39.0
20250526,4,2,2,203,78,3,3,49,25,11,5,0.3857,N,231.3,0,82.4,35.2
20250526,5,3,1,592,130,40,42,74,33,16,8,0.8493,N,1183.1,8.4,69.4,33.9
20250526,6,3,1,193,0,0,0,0,24,0,3,0.0,N,81.1,0,81.7,27.8
20250526,7,4,1,335,106,36,36,85,29,29,4,0.8317,N,793.0,2.0,75.3,29.5
20250526,8,4,1,166,0,0,0,0,31,0,11,0.0,N,69.7,0,80.9,22.9
20250526,9,5,1,257,59,19,19,54,28,2,5,0.7675,N,525.4,0,79.7,18.6
