service_date,facility_id,facility_name,facility_type,district_id,district_name,outpatient_visits,emergency_arrivals,admissions,discharges,avg_ed_wait_minutes,avg_outpatient_wait_minutes,ed_wait_variance_minutes,outpatient_wait_variance_minutes,bed_occupancy_rate,high_occupancy_flag,staff_hours,overtime_hours,patient_satisfaction_score,access_risk_score
2025-01-20,F001,North Borough General Hospital,Hospital,D01,North Borough,477,124,36,39,75,36,20,12,0.827,N,832.2,1.6,72.0,31.6
2025-01-20,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,282,0,0,0,0,32,0,10,0.0,N,118.4,0,82.1,28.6
2025-01-20,F003,East River Medical Center,Hospital,D02,East River,620,136,39,37,87,33,27,7,0.8122,N,1060.2,0,76.2,38.2
2025-01-20,F004,Riverside Urgent Care,Urgent Care,D02,East River,268,106,6,6,65,30,27,10,0.5276,N,305.7,0,78.4,39.1
2025-01-20,F005,Central City Health Campus,Hospital,D03,Central City,753,223,69,60,92,36,34,11,0.8433,N,1476.0,9.1,78.2,39.2
2025-01-20,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,279,0,0,0,0,32,0,11,0.0,N,117.2,0,82.2,31.6
2025-01-20,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,437,125,33,32,76,32,20,7,0.8876,N,855.1,17.2,76.8,27.4
2025-01-20,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,227,0,0,0,0,26,0,6,0.0,N,95.3,0,84.0,22.3
2025-01-20,F009,West Hills Hospital,Hospital,D05,West Hills,412,117,32,28,90,32,38,9,0.8994,N,717.8,13.1,72.8,30.6
2025-01-20,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,219,91,6,6,49,29,15,10,0.4284,N,256.1,0,80.4,25.2
2025-01-21,F001,North Borough General Hospital,Hospital,D01,North Borough,416,114,40,35,77,31,22,7,0.8693,N,805.1,10.3,78.3,29.5
2025-01-21,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,225,0,0,0,0,31,0,9,0.0,N,94.5,0,80.4,23.6
2025-01-21,F003,East River Medical Center,Hospital,D02,East River,474,110,37,36,73,31,13,5,0.8111,N,947.2,0,73.7,34.6
2025-01-21,F004,Riverside Urgent Care,Urgent Care,D02,East River,283,112,4,4,70,26,32,6,0.4848,N,311.6,0,77.4,42.0
2025-01-21,F005,Central City Health Campus,Hospital,D03,Central City,665,168,41,41,76,33,18,8,0.825,N,1263.3,1.6,75.4,32.6
2025-01-21,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,214,0,0,0,0,23,0,2,0.0,N,89.9,0,86.4,27.1
2025-01-21,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,472,129,44,41,78,31,22,6,0.8899,N,922.2,18.0,73.9,27.0
2025-01-21,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,192,0,0,0,0,29,0,9,0.0,N,80.6,0,86.3,24.0
2025-01-21,F009,West Hills Hospital,Hospital,D05,West Hills,297,68,18,16,60,29,8,6,0.8302,N,552.0,1.1,79.9,21.0
2025-01-21,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,176,80,3,3,67,19,33,0,0.5071,N,210.0,0,79.6,23.7
2025-01-22,F001,North Borough General Hospital,Hospital,D01,North Borough,457,132,44,39,86,33,31,9,0.8562,N,860.8,8.8,75.1,32.9
2025-01-22,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,211,0,0,0,0,25,0,3,0.0,N,88.6,0,87.4,22.8
2025-01-22,F003,East River Medical Center,Hospital,D02,East River,559,131,45,39,77,36,17,10,0.8152,N,1045.9,0,74.7,36.1
2025-01-22,F004,Riverside Urgent Care,Urgent Care,D02,East River,304,116,4,4,61,18,23,-2,0.4435,N,327.0,0,78.7,37.3
2025-01-22,F005,Central City Health Campus,Hospital,D03,Central City,721,166,50,49,83,29,25,4,0.7783,N,1328.2,0,76.7,33.5
2025-01-22,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,208,0,0,0,0,26,0,5,0.0,N,87.4,0,86.3,29.3
2025-01-22,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,480,108,35,37,78,33,22,8,0.8097,N,870.6,0,76.7,27.6
2025-01-22,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,190,0,0,0,0,25,0,5,0.0,N,79.8,0,80.3,19.8
2025-01-22,F009,West Hills Hospital,Hospital,D05,West Hills,335,103,29,26,74,32,22,9,0.8448,N,650.1,4.9,72.8,26.9
2025-01-22,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,192,81,5,5,59,21,25,2,0.6089,N,227.8,0,78.4,22.2
2025-01-23,F001,North Borough General Hospital,Hospital,D01,North Borough,381,90,29,29,70,30,15,6,0.8265,N,719.0,0.9,78.2,27.6
2025-01-23,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,185,0,0,0,0,26,0,4,0.0,N,77.7,0,81.3,22.8
2025-01-23,F003,East River Medical Center,Hospital,D02,East River,561,141,48,48,87,37,27,11,0.8316,N,1068.5,3.8,72.8,41.2
2025-01-23,F004,Riverside Urgent Care,Urgent Care,D02,East River,268,109,6,6,68,31,30,11,0.3802,N,308.5,0,76.0,42.7
2025-01-23,F005,Central City Health Campus,Hospital,D03,Central City,622,186,66,61,77,30,19,5,0.7981,N,1356.8,0,79.0,34.4
2025-01-23,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,218,0,0,0,0,30,0,9,0.0,N,91.6,0,84.8,31.2
2025-01-23,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,442,143,41,44,80,28,24,3,0.803,N,907.0,0,75.5,24.1
2025-01-23,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,173,0,0,0,0,25,0,5,0.0,N,72.7,0,81.9,20.6
2025-01-23,F009,West Hills Hospital,Hospital,D05,West Hills,319,75,23,23,71,24,19,1,0.8014,N,590.7,0,76.2,23.2
2025-01-23,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,185,81,4,4,63,31,29,12,0.4213,N,219.9,0,76.0,29.1
2025-01-24,F001,North Borough General Hospital,Hospital,D01,North Borough,416,117,31,28,86,36,31,12,0.849,N,772.0,5.1,77.4,33.8
2025-01-24,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,213,0,0,0,0,25,0,3,0.0,N,89.5,0,82.0,23.7
2025-01-24,F003,East River Medical Center,Hospital,D02,East River,495,147,45,46,80,32,20,6,0.8191,N,1025.9,0,71.9,38.0
2025-01-24,F004,Riverside Urgent Care,Urgent Care,D02,East River,246,113,6,6,76,19,38,-1,0.4189,N,300.2,0,77.9,37.6
2025-01-24,F005,Central City Health Campus,Hospital,D03,Central City,712,183,54,49,85,36,27,11,0.8347,N,1355.5,4.1,73.3,37.7
2025-01-24,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,259,0,0,0,0,25,0,4,0.0,N,108.8,0,84.9,28.7
2025-01-24,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,422,129,38,35,82,33,26,8,0.7973,N,870.7,0,81.7,29.3
2025-01-24,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,203,0,0,0,0,27,0,7,0.0,N,85.3,0,80.5,23.0
2025-01-24,F009,West Hills Hospital,Hospital,D05,West Hills,301,96,30,28,82,30,30,7,0.7398,N,628.8,0,72.5,25.5
2025-01-24,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,174,82,5,5,58,16,24,-3,0.4088,N,218.8,0,81.6,20.9
2025-01-25,F001,North Borough General Hospital,Hospital,D01,North Borough,302,70,21,20,70,25,15,1,0.7132,N,624.6,0,75.3,23.8
2025-01-25,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,166,0,0,0,0,23,0,1,0.0,N,69.7,0,89.2,20.9
2025-01-25,F003,East River Medical Center,Hospital,D02,East River,434,98,33,31,78,35,18,9,0.7697,N,897.8,0,76.1,40.1
2025-01-25,F004,Riverside Urgent Care,Urgent Care,D02,East River,237,107,6,6,79,21,41,1,0.434,N,289.6,0,79.1,38.2
2025-01-25,F005,Central City Health Campus,Hospital,D03,Central City,529,162,54,56,70,28,12,3,0.8028,N,1234.8,0,83.3,31.8
2025-01-25,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,176,0,0,0,0,24,0,3,0.0,N,73.9,0,86.0,29.2
2025-01-25,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,404,104,34,29,77,23,21,-2,0.8788,N,821.0,11.2,82.6,22.3
2025-01-25,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,158,0,0,0,0,21,0,1,0.0,N,66.4,0,89.7,20.5
2025-01-25,F009,West Hills Hospital,Hospital,D05,West Hills,280,61,19,17,67,33,15,10,0.7712,N,539.9,0,81.1,22.5
2025-01-25,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,176,80,5,5,58,24,24,5,0.5447,N,218.0,0,77.9,26.8
2025-01-26,F001,North Borough General Hospital,Hospital,D01,North Borough,332,107,26,24,79,31,24,7,0.8001,N,696.2,0,75.6,29.0
2025-01-26,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,164,0,0,0,0,26,0,4,0.0,N,68.9,0,84.2,23.8
2025-01-26,F003,East River Medical Center,Hospital,D02,East River,440,120,36,31,77,29,17,3,0.8653,N,934.0,8.2,78.9,35.3
2025-01-26,F004,Riverside Urgent Care,Urgent Care,D02,East River,239,92,5,5,62,19,24,-1,0.523,N,272.5,0,79.8,35.6
2025-01-26,F005,Central City Health Campus,Hospital,D03,Central City,555,143,45,40,66,33,8,8,0.8111,N,1195.1,0,77.4,31.3
2025-01-26,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,206,0,0,0,0,31,0,10,0.0,N,86.5,0,83.3,31.3
2025-01-26,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,432,104,30,28,63,34,7,9,0.7994,N,820.4,0,74.0,26.1
2025-01-26,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,175,0,0,0,0,25,0,5,0.0,N,73.5,0,82.6,20.6
2025-01-26,F009,West Hills Hospital,Hospital,D05,West Hills,285,95,31,33,72,22,20,-1,0.9057,Y,623.0,16.4,75.8,24.0
2025-01-26,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,167,78,4,4,61,20,27,1,0.428,N,207.1,0,79.8,21.3
2025-01-27,F001,North Borough General Hospital,Hospital,D01,North Borough,486,157,43,39,87,40,32,16,0.8387,N,896.5,4.7,72.4,34.4
2025-01-27,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,257,0,0,0,0,29,0,7,0.0,N,107.9,0,84.2,25.2
2025-01-27,F003,East River Medical Center,Hospital,D02,East River,639,215,70,74,110,39,50,13,0.8732,N,1269.7,19.6,71.1,46.6
2025-01-27,F004,Riverside Urgent Care,Urgent Care,D02,East River,299,120,9,9,79,35,41,15,0.3537,N,348.1,0,74.1,45.7
2025-01-27,F005,Central City Health Campus,Hospital,D03,Central City,739,218,72,63,83,31,25,6,0.8068,N,1475.6,0,76.5,33.1
2025-01-27,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,252,0,0,0,0,24,0,3,0.0,N,105.8,0,83.7,29.9
2025-01-27,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,514,124,37,36,76,36,20,11,0.8719,N,912.5,13.0,75.8,30.1
2025-01-27,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,248,0,0,0,0,32,0,12,0.0,N,104.2,0,80.8,27.7
2025-01-27,F009,West Hills Hospital,Hospital,D05,West Hills,351,101,26,24,97,33,45,10,0.854,N,645.0,4.8,73.2,31.9
2025-01-27,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,186,74,5,5,63,32,29,13,0.4435,N,217.8,0,76.0,28.6
2025-01-28,F001,North Borough General Hospital,Hospital,D01,North Borough,403,93,29,26,71,37,16,13,0.761,N,734.0,0,77.6,30.5
2025-01-28,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,206,0,0,0,0,33,0,11,0.0,N,86.5,0,77.1,27.1
2025-01-28,F003,East River Medical Center,Hospital,D02,East River,579,170,51,45,96,29,36,3,0.8364,N,1118.0,3.6,74.5,37.3
2025-01-28,F004,Riverside Urgent Care,Urgent Care,D02,East River,290,111,7,7,68,28,30,8,0.3968,N,326.5,0,78.4,38.3
2025-01-28,F005,Central City Health Campus,Hospital,D03,Central City,641,196,49,52,69,34,11,9,0.837,N,1308.8,5.6,73.0,36.7
2025-01-28,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,239,0,0,0,0,30,0,9,0.0,N,100.4,0,82.1,31.6
2025-01-28,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,520,144,45,45,86,32,30,7,0.8554,N,966.8,9.4,78.2,28.9
2025-01-28,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,151,0,0,0,0,22,0,2,0.0,N,63.4,0,83.3,20.1
2025-01-28,F009,West Hills Hospital,Hospital,D05,West Hills,325,79,25,25,79,29,27,6,0.7447,N,605.8,0,77.0,25.6
2025-01-28,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,203,88,3,3,66,29,32,10,0.5105,N,232.4,0,79.9,28.6
2025-01-29,F001,North Borough General Hospital,Hospital,D01,North Borough,422,125,44,45,73,31,18,7,0.8251,N,834.9,1.1,71.8,25.8
2025-01-29,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,197,0,0,0,0,29,0,7,0.0,N,82.7,0,81.7,22.9
2025-01-29,F003,East River Medical Center,Hospital,D02,East River,483,135,35,34,82,31,22,5,0.8578,N,967.9,9.4,70.0,37.6
2025-01-29,F004,Riverside Urgent Care,Urgent Care,D02,East River,257,102,7,7,61,25,23,5,0.4822,N,299.9,0,73.9,37.2
2025-01-29,F005,Central City Health Campus,Hospital,D03,Central City,626,150,52,56,70,28,12,3,0.7418,N,1268.8,0,77.0,28.7
2025-01-29,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,241,0,0,0,0,29,0,8,0.0,N,101.2,0,84.3,33.5
2025-01-29,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,504,111,31,33,70,36,14,11,0.7778,N,870.7,0,75.4,26.9
2025-01-29,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,202,0,0,0,0,23,0,3,0.0,N,84.8,0,82.6,20.0
2025-01-29,F009,West Hills Hospital,Hospital,D05,West Hills,313,70,18,17,60,25,8,2,0.8242,N,562.6,0.5,78.6,18.2
2025-01-29,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,206,93,6,6,68,27,34,8,0.3189,N,250.8,0,77.7,26.3
2025-01-30,F001,North Borough General Hospital,Hospital,D01,North Borough,422,137,39,36,68,33,13,9,0.8653,N,826.2,9.9,77.5,28.4
2025-01-30,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,209,0,0,0,0,37,0,15,0.0,N,87.8,0,84.8,28.3
2025-01-30,F003,East River Medical Center,Hospital,D02,East River,507,165,41,36,83,31,23,5,0.8648,N,1033.6,12.6,69.6,38.9
2025-01-30,F004,Riverside Urgent Care,Urgent Care,D02,East River,280,112,8,8,64,30,26,10,0.4484,N,326.0,0,78.6,42.8
2025-01-30,F005,Central City Health Campus,Hospital,D03,Central City,562,179,61,55,92,39,34,14,0.7836,N,1297.2,0,71.8,40.3
2025-01-30,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,213,0,0,0,0,27,0,6,0.0,N,89.5,0,79.9,30.6
2025-01-30,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,454,131,31,29,80,25,24,0,0.8595,N,862.1,8.1,77.7,24.0
2025-01-30,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,207,0,0,0,0,26,0,6,0.0,N,86.9,0,82.9,21.7
2025-01-30,F009,West Hills Hospital,Hospital,D05,West Hills,306,99,26,25,70,25,18,2,0.8604,N,618.4,6.2,74.4,26.1
2025-01-30,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,196,83,4,4,61,27,27,8,0.3617,N,227.8,0,79.2,25.5
2025-01-31,F001,North Borough General Hospital,Hospital,D01,North Borough,414,129,33,33,93,34,38,10,0.8482,N,790.2,6.1,76.2,33.6
2025-01-31,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,180,0,0,0,0,32,0,10,0.0,N,75.6,0,85.3,25.0
2025-01-31,F003,East River Medical Center,Hospital,D02,East River,530,124,38,37,71,36,11,10,0.8615,N,995.3,13.0,72.4,37.3
2025-01-31,F004,Riverside Urgent Care,Urgent Care,D02,East River,258,106,4,4,73,28,35,8,0.4982,N,292.2,0,73.5,42.4
2025-01-31,F005,Central City Health Campus,Hospital,D03,Central City,683,214,76,69,81,32,23,7,0.8263,N,1457.0,2.4,75.0,36.0
2025-01-31,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,245,0,0,0,0,30,0,9,0.0,N,102.9,0,78.9,27.8
2025-01-31,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,391,89,24,25,58,27,2,2,0.8163,N,759.6,0,80.6,21.3
2025-01-31,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,178,0,0,0,0,29,0,9,0.0,N,74.8,0,86.8,24.8
2025-01-31,F009,West Hills Hospital,Hospital,D05,West Hills,354,108,32,31,83,38,31,15,0.8512,N,677.3,5.0,74.1,29.7
2025-01-31,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,193,83,4,4,67,22,33,3,0.4355,N,226.2,0,78.8,24.3
2025-02-01,F001,North Borough General Hospital,Hospital,D01,North Borough,359,110,36,35,76,32,21,8,0.8046,N,754.0,0,74.6,27.9
2025-02-01,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,182,0,0,0,0,32,0,10,0.0,N,76.4,0,80.7,26.8
2025-02-01,F003,East River Medical Center,Hospital,D02,East River,452,100,27,28,67,32,7,6,0.7607,N,885.6,0,76.6,33.6
2025-02-01,F004,Riverside Urgent Care,Urgent Care,D02,East River,247,107,4,4,60,30,22,10,0.459,N,287.1,0,75.0,40.0
2025-02-01,F005,Central City Health Campus,Hospital,D03,Central City,534,135,42,45,89,35,31,10,0.8518,N,1164.0,6.7,73.3,36.4
2025-02-01,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,193,0,0,0,0,27,0,6,0.0,N,81.1,0,79.5,26.0
2025-02-01,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,379,107,37,39,70,37,14,12,0.7794,N,822.1,0,75.0,27.3
2025-02-01,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,186,0,0,0,0,21,0,1,0.0,N,78.1,0,86.0,18.1
2025-02-01,F009,West Hills Hospital,Hospital,D05,West Hills,308,77,25,25,54,32,2,9,0.7964,N,594.5,0,76.1,23.0
2025-02-01,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,147,62,4,4,48,33,14,14,0.4194,N,180.9,0,79.2,29.2
2025-02-02,F001,North Borough General Hospital,Hospital,D01,North Borough,370,110,31,28,75,25,20,1,0.8179,N,740.0,0,72.6,28.2
2025-02-02,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,163,0,0,0,0,23,0,1,0.0,N,68.5,0,78.9,20.2
2025-02-02,F003,East River Medical Center,Hospital,D02,East River,380,108,34,31,88,30,28,4,0.8635,N,881.6,11.9,75.8,37.8
2025-02-02,F004,Riverside Urgent Care,Urgent Care,D02,East River,222,93,6,6,63,22,25,2,0.4729,N,268.0,0,78.6,34.4
2025-02-02,F005,Central City Health Campus,Hospital,D03,Central City,577,173,58,52,78,39,20,14,0.8355,N,1287.7,4.7,72.6,38.0
2025-02-02,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,177,0,0,0,0,31,0,10,0.0,N,74.3,0,80.2,30.3
2025-02-02,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,401,132,31,30,79,32,23,7,0.8497,N,834.0,5.5,76.8,25.9
2025-02-02,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,172,0,0,0,0,31,0,11,0.0,N,72.2,0,82.1,24.5
2025-02-02,F009,West Hills Hospital,Hospital,D05,West Hills,268,75,18,19,60,24,8,1,0.8507,N,542.6,3.7,78.4,18.8
2025-02-02,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,134,53,2,2,50,25,16,6,0.4618,N,157.2,0,76.3,21.1
2025-02-03,F001,North Borough General Hospital,Hospital,D01,North Borough,438,100,33,33,67,23,12,-1,0.7811,N,775.9,0,76.1,23.1
2025-02-03,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,249,0,0,0,0,35,0,13,0.0,N,104.6,0,81.6,26.5
2025-02-03,F003,East River Medical Center,Hospital,D02,East River,582,191,66,64,95,34,35,8,0.8752,N,1199.5,12.9,69.5,42.4
2025-02-03,F004,Riverside Urgent Care,Urgent Care,D02,East River,224,97,6,6,56,21,18,1,0.476,N,273.0,0,77.9,34.1
2025-02-03,F005,Central City Health Campus,Hospital,D03,Central City,732,219,73,67,83,32,25,7,0.8532,N,1476.7,14.6,74.1,36.5
2025-02-03,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,256,0,0,0,0,36,0,15,0.0,N,107.5,0,80.7,34.1
2025-02-03,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,548,170,47,43,89,34,33,9,0.8818,N,1014.9,14.7,71.4,31.3
2025-02-03,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,215,0,0,0,0,26,0,6,0.0,N,90.3,0,77.9,21.3
2025-02-03,F009,West Hills Hospital,Hospital,D05,West Hills,364,92,26,24,63,36,11,13,0.8641,N,643.6,5.2,71.6,21.7
2025-02-03,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,220,93,6,6,79,33,45,14,0.3536,N,258.6,0,77.7,32.3
2025-02-04,F001,North Borough General Hospital,Hospital,D01,North Borough,423,110,34,30,72,28,17,4,0.757,N,781.1,0,73.8,27.7
2025-02-04,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,179,0,0,0,0,26,0,4,0.0,N,75.2,0,79.4,22.3
2025-02-04,F003,East River Medical Center,Hospital,D02,East River,521,116,37,37,76,33,16,7,0.8258,N,978.8,1.5,74.6,36.1
2025-02-04,F004,Riverside Urgent Care,Urgent Care,D02,East River,283,124,6,6,73,30,35,10,0.4573,N,331.0,0,73.9,39.1
2025-02-04,F005,Central City Health Campus,Hospital,D03,Central City,747,242,77,71,99,33,41,8,0.8613,N,1522.8,11.8,71.5,39.8
2025-02-04,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,243,0,0,0,0,25,0,4,0.0,N,102.1,0,82.3,30.9
2025-02-04,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,497,160,53,55,86,33,30,8,0.9223,Y,1001.4,31.4,73.3,29.7
2025-02-04,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,219,0,0,0,0,26,0,6,0.0,N,92.0,0,84.4,21.7
2025-02-04,F009,West Hills Hospital,Hospital,D05,West Hills,333,112,38,38,82,33,30,10,0.8496,N,693.5,4.2,73.5,28.9
2025-02-04,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,174,82,4,4,57,27,23,8,0.4875,N,214.8,0,73.4,26.0
2025-02-05,F001,North Borough General Hospital,Hospital,D01,North Borough,382,92,25,24,74,29,19,5,0.8016,N,705.5,0,78.2,29.6
2025-02-05,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,189,0,0,0,0,22,0,0,0.0,N,79.4,0,83.7,20.7
2025-02-05,F003,East River Medical Center,Hospital,D02,East River,512,145,49,52,86,39,26,13,0.8801,N,1049.3,19.0,75.4,41.8
2025-02-05,F004,Riverside Urgent Care,Urgent Care,D02,East River,277,124,4,4,68,28,30,8,0.4383,N,319.8,0,75.7,40.8
2025-02-05,F005,Central City Health Campus,Hospital,D03,Central City,637,161,42,40,80,28,22,3,0.8207,N,1245.3,0.2,79.5,32.6
2025-02-05,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,256,0,0,0,0,25,0,4,0.0,N,107.5,0,84.5,28.4
2025-02-05,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,473,106,35,31,81,31,25,6,0.8733,N,864.9,11.0,72.4,29.1
2025-02-05,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,184,0,0,0,0,25,0,5,0.0,N,77.3,0,86.2,21.6
2025-02-05,F009,West Hills Hospital,Hospital,D05,West Hills,311,89,30,28,68,33,16,10,0.8124,N,627.6,0,76.4,24.5
2025-02-05,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,193,81,5,5,54,18,20,-1,0.5707,N,228.3,0,84.2,19.3
2025-02-06,F001,North Borough General Hospital,Hospital,D01,North Borough,410,124,42,41,73,35,18,11,0.8333,N,819.3,2.7,72.9,31.3
2025-02-06,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,235,0,0,0,0,32,0,10,0.0,N,98.7,0,83.5,28.2
2025-02-06,F003,East River Medical Center,Hospital,D02,East River,600,157,39,38,95,42,35,16,0.836,N,1069.2,3.9,77.3,42.3
2025-02-06,F004,Riverside Urgent Care,Urgent Care,D02,East River,285,127,7,7,76,21,38,1,0.4818,N,339.0,0,77.8,39.9
2025-02-06,F005,Central City Health Campus,Hospital,D03,Central City,712,163,50,53,73,35,15,10,0.8006,N,1320.5,0,73.0,33.4
2025-02-06,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,246,0,0,0,0,35,0,14,0.0,N,103.3,0,79.6,35.2
2025-02-06,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,469,140,50,49,89,35,33,10,0.8125,N,955.0,0,78.6,31.7
2025-02-06,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,188,0,0,0,0,31,0,11,0.0,N,79.0,0,79.8,25.6
2025-02-06,F009,West Hills Hospital,Hospital,D05,West Hills,309,88,22,20,78,29,26,6,0.8116,N,593.5,0,74.2,26.1
